date,atelier,usine,mtbf_heures,mttr_heures,disponibilite_pct,trs_oee_pct,performance_pct,qualite_pct,nb_alertes,nb_pannes,nb_pannes_evitees,cout_maintenance_jour_eur,economies_predictif_eur,vrms_moyen_mm_s,asset_health_index
2025-09-08,Pomperie,Casablanca,394.6,5.7,98.58,82.92,87.8,95.8,0,1,0,1994.06,0.0,2.23,73.1
2025-09-08,Air comprimé,Tanger,478.4,4.5,99.07,91.58,95.5,96.8,2,0,0,4065.28,0.0,2.98,90.0
2025-09-08,Ventilation,Casablanca,541.0,6.0,98.9,93.82,96.9,97.9,0,0,0,1379.04,0.0,1.64,73.0
2025-09-08,Broyage,Casablanca,394.2,3.7,99.07,89.02,93.5,96.1,0,0,0,4674.31,0.0,4.12,95.1
2025-09-08,Convoyage,Tanger,499.1,5.3,98.95,86.07,90.7,95.9,0,1,0,894.68,0.0,1.21,75.2
2025-09-09,Pomperie,Casablanca,351.0,4.7,98.68,89.71,95.0,95.7,0,0,0,2009.91,0.0,2.83,90.5
2025-09-09,Air comprimé,Tanger,417.1,8.1,98.1,87.29,90.8,98.0,0,1,0,5504.48,0.0,2.64,78.1
2025-09-09,Ventilation,Casablanca,516.5,9.0,98.29,92.75,98.3,96.0,0,0,0,1176.55,0.0,0.82,68.9
2025-09-09,Broyage,Casablanca,395.0,5.1,98.73,85.7,89.4,97.1,0,0,0,3938.4,0.0,3.93,95.2
2025-09-09,Convoyage,Tanger,479.7,4.6,99.05,84.9,90.7,94.5,0,0,0,948.9,0.0,1.76,96.7
2025-09-10,Pomperie,Casablanca,396.4,5.7,98.58,85.24,89.7,96.4,0,0,0,2774.17,0.0,1.55,89.3
2025-09-10,Air comprimé,Tanger,443.0,8.1,98.2,96.14,97.8,100.1,0,0,0,5023.6,0.0,3.49,82.0
2025-09-10,Ventilation,Casablanca,546.5,7.4,98.66,93.06,94.7,99.6,0,0,0,1311.67,0.0,2.11,59.3
2025-09-10,Broyage,Casablanca,384.8,7.5,98.09,91.53,95.9,97.3,0,0,1,2801.03,6888.75,3.98,83.4
2025-09-10,Convoyage,Tanger,457.7,7.6,98.37,87.16,92.2,96.1,0,0,0,504.91,0.0,1.37,78.3
2025-09-11,Pomperie,Casablanca,403.0,3.8,99.07,94.54,99.2,96.2,0,0,0,2797.49,0.0,2.39,90.4
2025-09-11,Air comprimé,Tanger,426.6,6.0,98.61,86.93,89.5,98.5,0,0,0,4292.74,0.0,2.93,83.1
2025-09-11,Ventilation,Casablanca,535.6,4.9,99.09,86.93,89.7,97.8,1,0,0,1334.99,0.0,1.83,94.1
2025-09-11,Broyage,Casablanca,339.2,3.8,98.89,86.39,90.9,96.1,0,1,0,3626.94,0.0,4.32,76.3
2025-09-11,Convoyage,Tanger,470.3,7.3,98.47,85.32,89.7,96.6,0,0,0,750.2,0.0,1.76,82.8
2025-09-12,Pomperie,Casablanca,377.9,6.8,98.23,91.73,94.9,98.4,1,1,1,1916.41,5494.55,2.44,91.2
2025-09-12,Air comprimé,Tanger,496.5,9.7,98.08,92.56,96.3,98.0,0,0,1,3588.56,4729.71,2.99,84.2
2025-09-12,Ventilation,Casablanca,528.9,4.6,99.14,88.59,90.9,98.3,0,1,0,788.21,0.0,2.57,82.4
2025-09-12,Broyage,Casablanca,408.5,5.5,98.67,87.33,92.2,96.0,0,0,2,3917.26,7068.76,4.48,81.3
2025-09-12,Convoyage,Tanger,492.8,3.1,99.37,86.09,91.2,95.0,0,2,1,523.75,3912.68,0.67,63.6
2025-09-13,Pomperie,Casablanca,407.5,7.4,98.22,91.51,94.3,98.8,0,0,0,1900.2,0.0,2.8,80.9
2025-09-13,Air comprimé,Tanger,475.6,9.0,98.14,87.55,91.5,97.5,0,0,1,4347.73,2539.46,2.68,75.1
2025-09-13,Ventilation,Casablanca,537.0,8.9,98.37,86.88,91.9,96.1,2,0,0,1187.44,0.0,1.96,77.4
2025-09-13,Broyage,Casablanca,379.1,5.0,98.7,90.21,95.4,95.8,0,0,0,4379.06,0.0,4.26,92.0
2025-09-13,Convoyage,Tanger,459.3,9.0,98.08,88.34,92.0,97.9,0,0,0,729.99,0.0,1.22,80.9
2025-09-14,Pomperie,Casablanca,402.7,2.5,99.38,95.9,100.1,96.4,0,0,0,3962.87,0.0,2.38,90.7
2025-09-14,Air comprimé,Tanger,458.3,8.4,98.2,92.11,96.7,97.0,0,0,0,4880.21,0.0,3.18,76.6
2025-09-14,Ventilation,Casablanca,602.3,5.5,99.1,91.08,93.4,98.4,2,0,0,1207.31,0.0,1.4,82.9
2025-09-14,Broyage,Casablanca,351.6,4.4,98.76,95.24,98.5,97.9,0,0,0,4842.88,0.0,4.29,88.7
2025-09-14,Convoyage,Tanger,492.7,5.7,98.86,86.7,92.9,94.4,0,0,0,763.38,0.0,1.18,81.9
2025-09-15,Pomperie,Casablanca,379.7,7.4,98.09,82.52,86.2,97.6,0,0,0,2321.44,0.0,2.19,84.1
2025-09-15,Air comprimé,Tanger,432.1,8.0,98.18,88.88,94.3,96.0,1,0,0,4608.46,0.0,2.95,72.2
2025-09-15,Ventilation,Casablanca,543.2,7.6,98.62,88.16,95.3,93.8,0,0,0,1223.31,0.0,1.02,75.6
2025-09-15,Broyage,Casablanca,393.1,5.3,98.67,84.31,89.1,95.9,0,0,0,4618.66,0.0,3.64,75.9
2025-09-15,Convoyage,Tanger,467.4,6.6,98.61,87.43,91.4,97.0,1,1,2,640.96,12482.92,1.52,80.9
2025-09-16,Pomperie,Casablanca,384.2,6.2,98.41,86.97,91.3,96.8,0,0,0,2063.97,0.0,2.31,71.6
2025-09-16,Air comprimé,Tanger,407.8,8.2,98.03,87.49,92.1,96.9,0,0,0,3760.74,0.0,2.6,89.4
2025-09-16,Ventilation,Casablanca,512.0,5.8,98.88,89.16,92.2,97.8,0,1,0,1485.5,0.0,2.48,83.4
2025-09-16,Broyage,Casablanca,397.7,0.5,99.87,87.02,90.2,96.6,3,1,0,4569.52,0.0,3.76,81.0
2025-09-16,Convoyage,Tanger,485.0,5.7,98.84,85.14,86.4,99.7,0,1,0,982.24,0.0,0.65,80.9
2025-09-17,Pomperie,Casablanca,407.1,3.3,99.2,92.13,94.0,98.8,1,0,0,3665.45,0.0,2.47,72.8
2025-09-17,Air comprimé,Tanger,456.0,8.0,98.28,90.76,95.4,96.8,1,1,1,4131.17,4793.4,3.57,61.5
2025-09-17,Ventilation,Casablanca,537.1,5.5,98.99,88.69,91.8,97.6,0,0,0,1114.1,0.0,1.47,82.9
2025-09-17,Broyage,Casablanca,312.7,4.9,98.46,87.4,90.3,98.3,1,0,0,5957.92,0.0,4.15,84.8
2025-09-17,Convoyage,Tanger,550.0,4.7,99.15,90.96,94.0,97.6,0,0,0,778.57,0.0,1.6,95.3
2025-09-18,Pomperie,Casablanca,460.3,2.9,99.37,92.06,96.0,96.5,0,0,1,3404.35,5922.8,2.93,85.9
2025-09-18,Air comprimé,Tanger,464.1,10.3,97.83,91.1,96.3,96.7,0,0,1,2265.1,6267.13,2.68,75.0
2025-09-18,Ventilation,Casablanca,528.3,12.4,97.71,87.12,92.4,96.5,2,2,0,893.67,0.0,1.46,88.1
2025-09-18,Broyage,Casablanca,356.0,5.3,98.53,84.6,90.0,95.4,0,0,0,5304.87,0.0,4.71,75.8
2025-09-18,Convoyage,Tanger,476.3,4.8,99.0,92.43,94.4,98.9,0,0,0,1173.68,0.0,1.73,90.9
2025-09-19,Pomperie,Casablanca,358.5,4.5,98.76,95.04,98.0,98.2,0,0,0,1144.94,0.0,2.31,88.6
2025-09-19,Air comprimé,Tanger,442.4,7.2,98.4,91.52,95.1,97.8,0,0,0,2268.5,0.0,3.23,82.7
2025-09-19,Ventilation,Casablanca,480.4,5.0,98.97,91.01,95.1,96.7,0,0,0,707.09,0.0,2.23,75.5
2025-09-19,Broyage,Casablanca,376.5,5.8,98.48,90.49,91.7,100.2,0,1,0,3934.12,0.0,3.62,82.1
2025-09-19,Convoyage,Tanger,445.2,6.4,98.58,86.13,91.2,95.8,0,0,1,1116.28,3679.93,0.68,85.7
2025-09-20,Pomperie,Casablanca,426.0,5.0,98.84,92.47,94.6,98.9,0,0,0,3775.83,0.0,2.58,74.7
2025-09-20,Air comprimé,Tanger,432.1,4.5,98.97,84.62,90.1,94.9,0,0,0,3969.62,0.0,3.02,80.6
2025-09-20,Ventilation,Casablanca,522.2,8.9,98.32,93.98,95.4,100.2,0,0,0,639.15,0.0,1.25,82.3
2025-09-20,Broyage,Casablanca,385.6,6.6,98.32,89.39,95.4,95.3,0,0,1,2890.39,5651.17,4.07,81.9
2025-09-20,Convoyage,Tanger,518.2,8.2,98.44,85.83,88.7,98.3,0,0,0,863.6,0.0,0.61,73.0
2025-09-21,Pomperie,Casablanca,509.4,5.2,98.99,89.53,92.2,98.1,0,1,0,2234.21,0.0,2.23,74.8
2025-09-21,Air comprimé,Tanger,445.6,4.6,98.98,88.3,91.4,97.6,1,0,0,4684.61,0.0,3.29,69.9
2025-09-21,Ventilation,Casablanca,500.8,9.4,98.16,89.79,94.3,97.0,0,0,1,1454.71,6175.89,2.19,72.5
2025-09-21,Broyage,Casablanca,391.9,4.3,98.91,91.92,96.8,96.0,0,0,0,5159.96,0.0,4.78,90.7
2025-09-21,Convoyage,Tanger,473.9,9.1,98.12,90.04,94.8,96.8,0,0,0,1219.4,0.0,1.07,83.6
2025-09-22,Pomperie,Casablanca,425.6,5.9,98.63,85.0,89.4,96.4,0,0,0,3419.8,0.0,2.39,93.9
2025-09-22,Air comprimé,Tanger,422.9,8.2,98.1,82.65,86.5,97.4,0,0,1,3691.33,2764.65,3.52,74.0
2025-09-22,Ventilation,Casablanca,544.8,4.6,99.16,92.24,93.3,99.7,1,0,1,1517.09,2220.63,1.19,70.9
2025-09-22,Broyage,Casablanca,369.2,4.7,98.74,84.87,87.0,98.8,0,0,0,4348.19,0.0,4.22,74.2
2025-09-22,Convoyage,Tanger,471.8,4.7,99.01,87.83,92.5,95.9,0,0,0,1339.12,0.0,1.6,81.5
2025-09-23,Pomperie,Casablanca,416.7,2.4,99.43,90.58,94.4,96.5,0,1,0,3401.13,0.0,3.04,97.1
2025-09-23,Air comprimé,Tanger,406.4,8.2,98.02,91.85,96.9,96.7,0,0,2,2776.68,10346.03,2.65,89.8
2025-09-23,Ventilation,Casablanca,503.6,7.3,98.57,89.8,94.8,96.1,0,0,0,1630.12,0.0,2.28,74.7
2025-09-23,Broyage,Casablanca,377.4,2.3,99.39,92.07,95.9,96.6,0,0,0,3165.16,0.0,3.71,85.5
2025-09-23,Convoyage,Tanger,512.4,4.1,99.21,91.9,95.2,97.3,0,1,0,814.14,0.0,2.12,89.7
2025-09-24,Pomperie,Casablanca,418.3,3.4,99.19,92.75,96.9,96.5,0,0,0,1857.64,0.0,2.62,87.2
2025-09-24,Air comprimé,Tanger,475.2,2.7,99.44,92.21,95.2,97.4,0,0,0,4682.22,0.0,3.12,80.6
2025-09-24,Ventilation,Casablanca,555.9,5.8,98.97,92.01,92.6,100.4,0,2,0,817.74,0.0,1.45,73.3
2025-09-24,Broyage,Casablanca,345.5,4.5,98.71,91.06,95.5,96.6,0,0,2,3281.2,10707.27,4.1,81.9
2025-09-24,Convoyage,Tanger,498.0,6.8,98.65,94.89,96.0,100.2,0,0,0,918.62,0.0,1.61,85.5
2025-09-25,Pomperie,Casablanca,442.2,4.1,99.08,91.06,92.0,99.9,0,1,0,2318.63,0.0,2.15,77.2
2025-09-25,Air comprimé,Tanger,464.4,4.4,99.06,93.3,97.7,96.4,1,0,0,5337.98,0.0,2.97,79.1
2025-09-25,Ventilation,Casablanca,483.8,9.2,98.13,94.81,99.6,97.0,0,0,0,712.31,0.0,1.79,82.4
2025-09-25,Broyage,Casablanca,349.4,1.9,99.46,87.46,91.5,96.1,0,0,1,3031.02,4779.94,4.64,72.2
2025-09-25,Convoyage,Tanger,495.8,5.1,98.98,92.16,95.4,97.6,0,0,0,1087.78,0.0,1.42,90.9
2025-09-26,Pomperie,Casablanca,370.8,4.7,98.75,93.54,99.4,95.3,0,0,0,2777.08,0.0,2.08,82.6
2025-09-26,Air comprimé,Tanger,448.7,4.4,99.03,86.66,87.6,99.9,0,1,0,4848.17,0.0,3.28,81.4
2025-09-26,Ventilation,Casablanca,563.4,6.8,98.81,89.19,92.2,97.9,0,0,0,748.24,0.0,1.44,86.7
2025-09-26,Broyage,Casablanca,396.5,2.4,99.4,90.53,93.6,97.3,0,1,0,4528.93,0.0,4.22,75.6
2025-09-26,Convoyage,Tanger,460.4,9.6,97.96,83.9,91.6,93.5,1,1,0,1059.25,0.0,0.73,79.4
2025-09-27,Pomperie,Casablanca,385.0,3.9,99.0,90.19,96.5,94.4,0,0,0,1922.25,0.0,2.58,82.4
2025-09-27,Air comprimé,Tanger,448.0,8.7,98.1,84.96,90.5,95.7,0,1,0,1700.8,0.0,3.27,85.8
2025-09-27,Ventilation,Casablanca,467.0,5.1,98.92,90.03,95.2,95.6,1,0,0,1300.68,0.0,1.79,78.0
2025-09-27,Broyage,Casablanca,396.6,4.1,98.98,88.7,92.2,97.2,0,1,0,3061.05,0.0,3.94,79.3
2025-09-27,Convoyage,Tanger,463.6,6.4,98.64,90.39,93.6,97.9,3,0,0,981.89,0.0,1.99,77.5
2025-09-28,Pomperie,Casablanca,385.8,5.8,98.52,90.8,96.3,95.7,0,0,0,3447.51,0.0,2.26,76.4
2025-09-28,Air comprimé,Tanger,427.5,6.3,98.55,95.13,98.7,97.8,0,0,0,4077.21,0.0,2.89,76.3
2025-09-28,Ventilation,Casablanca,484.8,9.6,98.06,84.7,91.6,94.3,0,0,0,866.91,0.0,1.84,87.5
2025-09-28,Broyage,Casablanca,381.2,7.2,98.15,87.33,92.2,96.5,0,0,0,4401.5,0.0,4.14,69.9
2025-09-28,Convoyage,Tanger,520.8,5.4,98.97,85.6,90.0,96.1,0,0,0,1031.31,0.0,1.47,55.9
2025-09-29,Pomperie,Casablanca,396.7,4.5,98.88,86.17,89.2,97.7,0,0,2,2527.23,13528.91,1.75,76.8
2025-09-29,Air comprimé,Tanger,508.9,7.6,98.53,89.19,93.8,96.5,0,0,0,1081.0,0.0,2.52,83.0
2025-09-29,Ventilation,Casablanca,548.0,6.5,98.83,88.47,90.7,98.7,0,0,0,931.83,0.0,2.1,68.8
2025-09-29,Broyage,Casablanca,348.5,5.3,98.5,89.73,94.3,96.6,0,0,0,4452.07,0.0,3.89,81.1
2025-09-29,Convoyage,Tanger,472.8,4.9,98.97,87.76,91.6,96.8,2,0,0,388.66,0.0,1.34,82.4
2025-09-30,Pomperie,Casablanca,425.1,6.3,98.54,91.76,97.3,95.7,0,1,2,3135.17,10070.84,3.36,84.4
2025-09-30,Air comprimé,Tanger,467.8,4.2,99.11,85.89,88.7,97.7,0,0,0,3893.81,0.0,3.19,71.3
2025-09-30,Ventilation,Casablanca,467.6,3.9,99.17,85.26,89.0,96.6,0,0,0,1463.81,0.0,2.27,96.3
2025-09-30,Broyage,Casablanca,344.1,2.2,99.36,90.4,93.6,97.2,0,0,0,6006.65,0.0,4.55,99.6
2025-09-30,Convoyage,Tanger,526.9,6.0,98.87,91.87,95.6,97.2,1,0,1,1047.93,2686.9,1.63,91.9
2025-10-01,Pomperie,Casablanca,392.5,4.6,98.84,85.54,88.4,97.9,0,1,0,2872.38,0.0,2.25,79.9
2025-10-01,Air comprimé,Tanger,444.1,5.1,98.86,87.9,91.1,97.6,0,0,0,2537.94,0.0,3.36,77.4
2025-10-01,Ventilation,Casablanca,495.1,8.3,98.35,92.43,95.9,98.0,0,0,1,1303.37,2909.67,1.77,80.2
2025-10-01,Broyage,Casablanca,335.2,8.6,97.5,89.07,93.5,97.7,0,0,0,5142.78,0.0,3.72,88.3
2025-10-01,Convoyage,Tanger,442.1,6.0,98.66,96.5,98.6,99.2,0,0,0,691.72,0.0,1.59,81.5
2025-10-02,Pomperie,Casablanca,489.1,5.8,98.83,92.68,95.4,98.3,1,0,0,4055.78,0.0,2.29,84.2
2025-10-02,Air comprimé,Tanger,512.1,4.2,99.19,90.74,96.3,95.0,0,1,0,2382.73,0.0,3.18,74.5
2025-10-02,Ventilation,Casablanca,520.1,9.4,98.22,92.42,96.9,97.1,3,0,0,786.25,0.0,1.53,95.6
2025-10-02,Broyage,Casablanca,377.5,4.9,98.72,95.38,99.5,97.1,0,0,0,4809.18,0.0,4.36,90.0
2025-10-02,Convoyage,Tanger,479.3,4.6,99.05,86.85,92.3,95.0,0,1,0,935.8,0.0,1.29,70.7
2025-10-03,Pomperie,Casablanca,394.5,5.5,98.62,91.46,96.5,96.1,0,0,0,2418.34,0.0,2.91,84.0
2025-10-03,Air comprimé,Tanger,455.3,3.7,99.19,94.37,96.2,98.9,0,0,0,3928.35,0.0,3.29,90.1
2025-10-03,Ventilation,Casablanca,506.2,8.0,98.44,92.53,96.7,97.2,0,0,0,1686.2,0.0,1.47,91.9
2025-10-03,Broyage,Casablanca,443.0,4.2,99.06,85.41,88.8,97.1,0,0,0,3410.7,0.0,4.23,87.0
2025-10-03,Convoyage,Tanger,433.8,8.7,98.03,86.89,95.0,93.3,0,0,0,990.46,0.0,1.32,82.9
2025-10-04,Pomperie,Casablanca,411.2,3.4,99.18,91.94,94.3,98.3,0,0,2,1842.66,3218.08,2.06,100
2025-10-04,Air comprimé,Tanger,439.8,5.9,98.68,79.89,84.6,95.7,2,0,0,2297.1,0.0,3.82,70.2
2025-10-04,Ventilation,Casablanca,476.8,5.7,98.82,91.5,94.1,98.4,0,1,0,1359.03,0.0,1.33,81.5
2025-10-04,Broyage,Casablanca,407.3,7.1,98.29,92.58,97.3,96.8,0,0,0,4406.4,0.0,3.8,84.2
2025-10-04,Convoyage,Tanger,457.5,2.1,99.54,90.2,93.9,96.5,0,0,0,909.18,0.0,0.95,89.2
2025-10-05,Pomperie,Casablanca,454.0,3.9,99.15,90.14,95.5,95.2,1,0,0,2651.93,0.0,1.78,71.6
2025-10-05,Air comprimé,Tanger,412.5,7.7,98.17,86.59,90.1,97.9,1,0,0,3323.5,0.0,2.73,81.5
2025-10-05,Ventilation,Casablanca,547.6,9.5,98.29,91.34,96.6,96.2,0,0,0,856.64,0.0,1.76,81.3
2025-10-05,Broyage,Casablanca,359.6,1.8,99.5,82.84,88.2,94.4,0,0,0,4164.37,0.0,3.96,80.3
2025-10-05,Convoyage,Tanger,473.7,6.3,98.69,86.73,89.4,98.3,0,0,0,1108.01,0.0,1.8,85.2
2025-10-06,Pomperie,Casablanca,433.1,3.6,99.18,89.73,91.2,99.2,0,0,0,2546.25,0.0,2.91,83.9
2025-10-06,Air comprimé,Tanger,442.2,4.2,99.06,88.18,91.3,97.5,1,0,0,3396.36,0.0,2.91,74.5
2025-10-06,Ventilation,Casablanca,496.0,3.3,99.34,86.09,89.9,96.4,0,0,0,1524.66,0.0,1.41,74.5
2025-10-06,Broyage,Casablanca,365.9,5.1,98.63,86.92,89.2,98.8,0,0,0,4482.81,0.0,4.35,79.5
2025-10-06,Convoyage,Tanger,488.4,8.6,98.27,84.28,87.6,97.9,0,0,0,760.87,0.0,2.21,65.8
2025-10-07,Pomperie,Casablanca,424.8,6.7,98.45,85.68,91.8,94.8,0,0,0,2505.57,0.0,3.14,86.1
2025-10-07,Air comprimé,Tanger,446.1,9.7,97.87,91.03,93.1,99.9,1,0,0,2388.37,0.0,2.52,90.2
2025-10-07,Ventilation,Casablanca,503.8,10.3,98.0,85.93,90.4,97.0,0,0,0,1185.96,0.0,1.27,82.6
2025-10-07,Broyage,Casablanca,424.5,6.7,98.45,85.62,90.4,96.2,0,0,0,3700.96,0.0,4.13,84.7
2025-10-07,Convoyage,Tanger,442.1,2.1,99.53,88.74,92.3,96.6,0,0,0,876.49,0.0,1.47,73.9
2025-10-08,Pomperie,Casablanca,397.9,8.3,97.96,87.76,91.7,97.7,0,0,0,1664.99,0.0,3.32,63.5
2025-10-08,Air comprimé,Tanger,449.2,5.6,98.77,85.31,87.6,98.6,0,1,0,2914.52,0.0,3.32,76.4
2025-10-08,Ventilation,Casablanca,456.6,4.6,99.0,87.44,90.4,97.7,1,0,2,762.18,8743.06,1.72,80.8
2025-10-08,Broyage,Casablanca,398.6,3.5,99.13,87.4,93.1,94.7,0,0,1,3386.94,2117.63,4.18,82.7
2025-10-08,Convoyage,Tanger,513.9,5.1,99.02,86.23,91.0,95.7,0,0,0,847.18,0.0,1.68,78.5
2025-10-09,Pomperie,Casablanca,387.7,6.1,98.45,87.88,92.5,96.5,1,0,0,2470.94,0.0,1.86,90.6
2025-10-09,Air comprimé,Tanger,458.9,7.6,98.37,90.78,93.4,98.8,0,0,0,4102.26,0.0,2.49,90.5
2025-10-09,Ventilation,Casablanca,555.1,4.3,99.23,91.77,93.7,98.7,0,0,0,1605.46,0.0,1.93,76.8
2025-10-09,Broyage,Casablanca,391.5,4.3,98.91,93.73,96.5,98.2,0,0,2,3609.55,15767.92,3.96,76.9
2025-10-09,Convoyage,Tanger,475.9,6.2,98.71,89.18,95.5,94.6,1,0,0,755.39,0.0,2.34,71.3
2025-10-10,Pomperie,Casablanca,377.7,2.1,99.45,88.73,91.6,97.4,0,0,0,1682.79,0.0,2.26,74.5
2025-10-10,Air comprimé,Tanger,441.0,7.5,98.33,87.24,93.0,95.4,3,0,0,2224.94,0.0,2.75,80.6
2025-10-10,Ventilation,Casablanca,525.5,2.6,99.51,90.8,93.2,97.9,2,0,0,1243.86,0.0,2.58,81.3
2025-10-10,Broyage,Casablanca,357.4,3.8,98.95,87.27,91.3,96.6,0,1,1,5018.36,3162.47,4.86,87.4
2025-10-10,Convoyage,Tanger,479.1,9.9,97.98,90.75,94.8,97.7,0,1,0,1005.74,0.0,1.33,84.3
2025-10-11,Pomperie,Casablanca,393.3,4.7,98.82,89.55,96.1,94.3,2,0,1,2969.01,4593.35,2.29,84.9
2025-10-11,Air comprimé,Tanger,448.4,3.0,99.34,85.98,87.6,98.8,0,0,0,2831.7,0.0,2.79,86.9
2025-10-11,Ventilation,Casablanca,559.9,11.9,97.92,82.66,85.7,98.5,2,0,0,1726.37,0.0,1.81,86.2
2025-10-11,Broyage,Casablanca,318.3,4.5,98.61,85.97,88.6,98.4,0,0,0,5330.39,0.0,4.28,78.5
2025-10-11,Convoyage,Tanger,521.7,3.2,99.39,92.5,94.2,98.8,0,0,0,899.63,0.0,1.48,82.4
2025-10-12,Pomperie,Casablanca,422.1,5.2,98.78,84.76,89.1,96.3,1,0,0,3172.79,0.0,2.13,76.6
2025-10-12,Air comprimé,Tanger,467.2,3.1,99.34,91.06,94.7,96.8,0,0,1,2314.25,1564.38,2.38,94.1
2025-10-12,Ventilation,Casablanca,484.5,9.0,98.18,86.88,91.8,96.4,0,2,0,1153.49,0.0,1.13,89.6
2025-10-12,Broyage,Casablanca,415.4,5.4,98.72,93.03,94.8,99.4,0,0,0,5362.08,0.0,4.73,87.9
2025-10-12,Convoyage,Tanger,491.3,6.0,98.79,88.12,93.4,95.5,0,0,0,940.41,0.0,0.97,87.3
2025-10-13,Pomperie,Casablanca,394.2,6.7,98.33,90.69,97.5,94.6,0,0,1,1415.55,1878.33,1.8,79.5
2025-10-13,Air comprimé,Tanger,446.9,6.2,98.63,86.63,88.1,99.7,0,1,0,2191.7,0.0,2.75,83.6
2025-10-13,Ventilation,Casablanca,442.3,3.3,99.26,91.25,94.0,97.8,0,1,0,973.35,0.0,1.53,82.5
2025-10-13,Broyage,Casablanca,405.5,6.3,98.47,86.01,88.5,98.7,0,0,1,4866.33,6193.6,3.53,69.5
2025-10-13,Convoyage,Tanger,466.6,5.2,98.9,87.32,89.0,99.2,0,0,0,1356.51,0.0,1.82,69.1
2025-10-14,Pomperie,Casablanca,375.3,4.0,98.95,92.96,94.9,99.0,0,0,0,3630.49,0.0,1.78,90.4
2025-10-14,Air comprimé,Tanger,464.5,7.7,98.37,89.39,93.2,97.5,0,1,0,3530.17,0.0,3.56,70.1
2025-10-14,Ventilation,Casablanca,554.4,8.9,98.42,92.41,96.9,96.9,0,0,0,1295.83,0.0,1.63,87.8
2025-10-14,Broyage,Casablanca,377.6,3.5,99.08,92.73,95.4,98.1,0,0,0,2981.78,0.0,4.3,78.1
2025-10-14,Convoyage,Tanger,456.8,5.5,98.81,85.83,90.2,96.3,3,1,0,969.83,0.0,0.54,79.9
2025-10-15,Pomperie,Casablanca,401.8,5.5,98.65,92.63,96.5,97.3,0,1,0,1532.6,0.0,2.37,88.4
2025-10-15,Air comprimé,Tanger,473.4,8.7,98.2,91.59,94.4,98.8,0,0,0,2964.21,0.0,2.67,88.4
2025-10-15,Ventilation,Casablanca,544.3,8.0,98.55,91.45,94.4,98.3,0,0,0,840.31,0.0,1.98,81.9
2025-10-15,Broyage,Casablanca,295.9,2.7,99.1,89.8,92.0,98.5,0,0,0,4073.26,0.0,4.84,84.5
2025-10-15,Convoyage,Tanger,464.9,6.7,98.58,86.55,94.0,93.4,0,0,1,842.63,6348.62,1.07,70.9
2025-10-16,Pomperie,Casablanca,405.4,5.8,98.59,93.24,97.8,96.7,0,0,0,2843.55,0.0,2.98,75.1
2025-10-16,Air comprimé,Tanger,419.1,3.0,99.29,87.08,93.3,94.0,0,0,0,3728.2,0.0,2.8,90.3
2025-10-16,Ventilation,Casablanca,511.1,6.2,98.8,85.57,88.2,98.2,0,0,0,1850.07,0.0,2.0,75.1
2025-10-16,Broyage,Casablanca,357.8,3.8,98.95,87.08,88.8,99.1,1,0,0,2982.81,0.0,4.03,77.1
2025-10-16,Convoyage,Tanger,486.8,4.3,99.12,94.51,97.3,98.0,0,0,0,797.3,0.0,1.35,70.9
2025-10-17,Pomperie,Casablanca,451.4,2.6,99.43,87.09,92.3,94.9,0,0,0,3227.98,0.0,2.7,79.4
2025-10-17,Air comprimé,Tanger,465.8,4.3,99.09,96.43,98.6,98.7,0,0,0,2273.15,0.0,3.61,77.5
2025-10-17,Ventilation,Casablanca,565.5,6.6,98.85,84.78,90.0,95.3,0,0,0,736.99,0.0,1.47,78.9
2025-10-17,Broyage,Casablanca,335.3,3.6,98.94,89.46,93.7,96.5,0,1,0,4063.38,0.0,4.3,88.4
2025-10-17,Convoyage,Tanger,494.7,3.1,99.38,90.99,94.2,97.2,0,0,0,982.61,0.0,1.47,89.4
2025-10-18,Pomperie,Casablanca,407.4,7.1,98.29,90.84,94.6,97.7,0,0,0,2645.24,0.0,2.44,80.4
2025-10-18,Air comprimé,Tanger,430.4,7.3,98.33,90.36,93.1,98.7,1,0,0,4274.85,0.0,2.84,74.0
2025-10-18,Ventilation,Casablanca,535.1,10.3,98.11,84.08,87.9,97.5,0,0,0,1722.93,0.0,1.4,97.8
2025-10-18,Broyage,Casablanca,381.5,1.7,99.56,96.85,96.6,100.7,0,0,0,4539.29,0.0,4.1,92.0
2025-10-18,Convoyage,Tanger,529.8,3.9,99.27,89.78,92.0,98.3,0,0,0,1236.82,0.0,1.24,78.9
2025-10-19,Pomperie,Casablanca,453.4,5.3,98.84,91.36,94.9,97.4,2,0,0,2597.55,0.0,2.5,85.4
2025-10-19,Air comprimé,Tanger,409.8,4.9,98.82,86.85,93.6,93.9,0,0,0,3449.87,0.0,3.29,90.1
2025-10-19,Ventilation,Casablanca,520.9,6.5,98.77,86.15,92.4,94.4,1,1,0,1388.96,0.0,2.28,78.8
2025-10-19,Broyage,Casablanca,334.9,6.0,98.24,91.58,96.0,97.1,0,0,0,5052.73,0.0,4.33,86.2
2025-10-19,Convoyage,Tanger,448.7,11.7,97.46,91.56,99.0,94.9,0,0,0,1143.09,0.0,1.65,81.6
2025-10-20,Pomperie,Casablanca,428.2,2.7,99.37,85.42,88.8,96.8,0,1,0,2435.97,0.0,3.03,79.8
