timestamp,machine_id,machine_nom,capteur_id,capteur_type,grandeur,unite,valeur_mesuree,seuil_alerte_bas,seuil_alerte_haut,statut,batterie_pct,qualite_signal_pct,frequence_acquisition_hz,passerelle_iot,latence_ms
2026-04-16 16:07:04,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,61.5644,8.78,117.83,normal,92.4,100.2,5000,GW-MQTT-01,1.7
2026-04-16 16:07:51,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,79.8363,11.7,159.33,normal,90.8,96.3,1000,GW-MQTT-01,1.6
2026-04-16 16:07:57,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,55.2021,8.19,110.53,normal,91.6,92.0,1000,GW-Modbus-03,1.7
2026-04-16 16:07:14,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,160.1894,23.4,313.66,normal,90.9,97.0,5000,GW-MQTT-01,1.4
2026-04-16 16:07:05,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,107.7865,16.57,221.5,normal,95.3,96.0,1000,GW-MQTT-01,1.1
2026-04-16 16:07:44,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.3288,1.27,17.07,normal,93.4,100.0,2000,GW-OPCUA-02,1.5
2026-04-16 17:54:29,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.6761,0.25,3.52,normal,91.3,92.8,1000,GW-MQTT-01,0.9
2026-04-16 17:54:40,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4742,0.05,0.75,normal,90.8,97.2,256,GW-MQTT-01,1.1
2026-04-16 17:54:09,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,28.8702,4.05,54.39,normal,91.4,99.5,5000,GW-MQTT-01,1.0
2026-04-16 17:54:22,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,40.1356,5.4,73.56,normal,94.7,98.6,2000,GW-Modbus-03,1.1
2026-04-16 17:54:45,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,25.2464,3.78,51.02,normal,95.4,96.4,512,GW-MQTT-01,0.6
2026-04-16 17:54:39,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,62.5502,10.8,144.78,normal,90.3,93.3,2000,GW-OPCUA-02,1.5
2026-04-16 17:54:48,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,50.3855,7.65,102.23,normal,91.0,98.3,128,GW-MQTT-01,0.9
2026-04-16 17:54:13,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,3.3645,0.58,7.88,normal,96.0,97.3,1000,GW-MQTT-01,1.0
2026-04-16 17:54:07,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.1265,0.31,4.34,normal,95.8,96.4,512,GW-Modbus-03,1.7
2026-04-16 17:54:48,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.3649,0.07,0.93,normal,95.9,95.0,5000,GW-Modbus-03,1.6
2026-04-16 17:54:28,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,32.1894,4.99,67.08,normal,94.6,96.1,2000,GW-MQTT-01,1.1
2026-04-16 17:54:11,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,64.1568,6.66,90.72,normal,94.9,99.4,128,GW-MQTT-01,0.9
2026-04-16 17:54:21,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,34.1568,4.66,62.93,normal,90.8,97.2,2000,GW-OPCUA-02,1.2
2026-04-16 17:54:48,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,93.7965,13.32,178.56,normal,94.5,95.4,128,GW-Modbus-03,1.0
2026-04-16 17:54:15,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,64.0131,9.43,126.09,normal,94.9,97.9,1000,GW-MQTT-01,0.6
2026-04-16 17:54:23,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.9875,0.72,9.72,normal,93.6,95.9,256,GW-Modbus-03,1.5
2026-04-16 17:54:28,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,3.1843,0.37,5.16,normal,93.2,97.1,1000,GW-OPCUA-02,1.3
2026-04-16 17:54:14,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.4174,0.08,1.1,normal,92.8,97.4,5000,GW-MQTT-01,2.1
2026-04-16 17:54:13,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,36.8351,5.94,79.77,normal,90.5,96.7,2000,GW-MQTT-01,1.2
2026-04-16 17:54:49,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,51.3152,7.92,107.89,normal,91.5,97.0,512,GW-Modbus-03,0.9
2026-04-16 17:54:32,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,28.5292,5.54,74.84,normal,95.4,97.3,5000,GW-OPCUA-02,1.3
2026-04-16 17:54:36,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,114.4811,15.84,212.34,normal,91.8,98.5,256,GW-Modbus-03,1.2
2026-04-16 17:54:08,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,69.9856,11.22,149.94,normal,95.6,95.9,256,GW-Modbus-03,1.3
2026-04-16 17:54:51,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,5.7451,0.86,11.55,normal,96.5,95.9,5000,GW-Modbus-03,1.6
2026-04-16 17:54:50,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.0979,0.43,5.98,normal,91.6,96.8,256,GW-Modbus-03,0.7
2026-04-16 17:54:15,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.7412,0.09,1.28,normal,91.2,99.0,128,GW-OPCUA-02,0.7
2026-04-16 17:54:14,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,47.6589,6.88,92.46,normal,94.9,96.2,256,GW-Modbus-03,1.3
2026-04-16 17:54:24,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,52.8643,9.18,125.05,normal,92.1,93.9,5000,GW-Modbus-03,1.4
2026-04-16 17:54:56,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,36.9311,6.43,86.74,normal,91.9,94.9,128,GW-OPCUA-02,1.4
2026-04-16 17:54:59,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,120.9977,18.36,246.13,normal,95.6,99.6,5000,GW-Modbus-03,1.1
2026-04-16 17:54:12,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,88.0001,13.01,173.8,normal,96.4,98.3,1000,GW-Modbus-03,1.0
2026-04-16 17:54:35,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.2458,0.99,13.39,normal,95.9,99.9,128,GW-Modbus-03,1.5
2026-04-16 17:54:34,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.6143,0.49,6.8,normal,93.9,95.9,128,GW-MQTT-01,1.6
2026-04-16 17:54:47,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.6769,0.1,1.45,normal,96.7,97.2,2000,GW-Modbus-03,2.2
2026-04-16 17:54:43,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,51.3629,7.83,105.15,normal,92.1,97.1,5000,GW-OPCUA-02,1.2
2026-04-16 17:54:16,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,80.2172,10.44,142.22,normal,92.0,95.4,1000,GW-Modbus-03,1.1
2026-04-16 17:54:13,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,44.0539,7.31,98.65,normal,94.4,96.1,128,GW-OPCUA-02,1.5
2026-04-16 17:54:42,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,141.2348,20.88,279.91,normal,96.7,99.3,2000,GW-Modbus-03,1.1
2026-04-16 17:54:34,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,103.4124,14.79,197.65,normal,90.6,94.7,5000,GW-MQTT-01,0.8
2026-04-16 17:54:35,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.2133,1.13,15.23,normal,90.7,96.9,128,GW-Modbus-03,1.1
2026-04-16 17:54:17,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.9014,0.55,7.62,normal,91.7,97.8,5000,GW-MQTT-01,1.3
2026-04-16 17:54:55,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8699,0.12,1.63,normal,94.4,98.1,512,GW-Modbus-03,2.3
2026-04-16 17:54:42,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,56.4793,8.78,117.84,normal,91.9,102.5,2000,GW-OPCUA-02,0.8
2026-04-16 17:54:54,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,93.0942,11.7,159.38,normal,95.0,102.5,512,GW-Modbus-03,1.5
2026-04-16 17:54:03,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,59.0059,8.19,110.55,normal,92.5,96.5,256,GW-MQTT-01,1.0
2026-04-16 17:54:52,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,155.3862,23.4,313.69,normal,93.6,98.6,128,GW-MQTT-01,1.1
2026-04-16 17:54:07,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,108.416,16.57,221.51,normal,96.5,97.0,2000,GW-Modbus-03,1.0
2026-04-16 17:54:51,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,7.9602,1.27,17.07,normal,95.4,96.5,256,GW-Modbus-03,1.5
2026-04-16 18:28:48,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.6957,0.25,3.52,normal,92.5,98.7,1000,GW-MQTT-01,1.2
2026-04-16 18:28:24,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4569,0.05,0.75,normal,96.5,94.5,1000,GW-OPCUA-02,1.3
2026-04-16 18:28:07,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,24.0886,4.05,54.4,normal,94.9,98.9,512,GW-OPCUA-02,1.2
2026-04-16 18:28:58,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,41.2646,5.4,73.58,normal,95.2,96.0,2000,GW-OPCUA-02,1.3
2026-04-16 18:28:58,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,29.5181,3.78,51.03,normal,90.4,96.9,256,GW-OPCUA-02,1.2
2026-04-16 18:28:12,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,75.4451,10.8,144.79,normal,94.8,94.6,128,GW-Modbus-03,1.2
2026-04-16 18:28:46,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,58.4299,7.65,102.24,normal,90.6,96.7,128,GW-OPCUA-02,1.5
2026-04-16 18:28:15,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,4.7205,0.58,7.88,normal,91.7,99.8,1000,GW-MQTT-01,1.4
2026-04-16 18:28:05,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.1628,0.31,4.34,normal,91.5,97.0,1000,GW-Modbus-03,1.7
2026-04-16 18:28:28,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4836,0.07,0.93,normal,96.5,99.5,512,GW-OPCUA-02,1.7
2026-04-16 18:28:52,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,32.1006,4.99,67.09,normal,93.7,96.0,1000,GW-MQTT-01,1.6
2026-04-16 18:28:17,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,46.5975,6.66,90.75,normal,92.3,96.6,1000,GW-OPCUA-02,1.2
2026-04-16 18:28:25,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,30.0221,4.66,62.94,normal,95.2,95.5,128,GW-Modbus-03,1.4
2026-04-16 18:28:53,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,102.2225,13.32,178.58,normal,94.4,95.8,5000,GW-Modbus-03,1.0
2026-04-16 18:28:40,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,59.4153,9.43,126.09,normal,91.9,98.1,256,GW-Modbus-03,1.3
2026-04-16 18:28:16,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.7407,0.72,9.72,normal,94.6,97.0,1000,GW-OPCUA-02,0.6
2026-04-16 18:28:53,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.6078,0.37,5.16,normal,92.7,96.2,5000,GW-Modbus-03,1.3
2026-04-16 18:28:01,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.5993,0.08,1.1,normal,95.0,97.9,1000,GW-OPCUA-02,1.2
2026-04-16 18:28:12,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,39.0468,5.94,79.78,normal,93.0,96.8,2000,GW-OPCUA-02,1.3
2026-04-16 18:28:05,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,56.9875,7.92,107.92,normal,92.1,99.3,5000,GW-MQTT-01,1.6
2026-04-16 18:28:47,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,34.6209,5.54,74.85,normal,95.8,97.5,128,GW-Modbus-03,1.2
2026-04-16 18:28:38,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,107.3711,15.84,212.36,normal,95.4,95.9,512,GW-Modbus-03,1.4
2026-04-16 18:28:15,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,75.0494,11.22,149.95,normal,92.4,94.8,5000,GW-MQTT-01,0.2
2026-04-16 18:28:23,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,5.433,0.86,11.56,normal,92.1,97.5,256,GW-MQTT-01,1.4
2026-04-16 18:28:57,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.3822,0.43,5.98,normal,91.3,94.6,5000,GW-MQTT-01,1.1
2026-04-16 18:28:58,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.7015,0.09,1.28,normal,90.1,95.1,128,GW-OPCUA-02,1.3
2026-04-16 18:28:33,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,44.1458,6.88,92.47,normal,94.3,95.0,2000,GW-Modbus-03,1.5
2026-04-16 18:28:10,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,58.8124,9.18,125.09,normal,92.5,97.6,256,GW-OPCUA-02,1.8
2026-04-16 18:28:41,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,44.1593,6.43,86.76,normal,95.2,99.7,128,GW-OPCUA-02,1.7
2026-04-16 18:28:28,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,125.6059,18.36,246.15,normal,92.2,97.8,256,GW-OPCUA-02,1.5
2026-04-16 18:28:26,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,80.5572,13.01,173.8,normal,92.6,96.9,5000,GW-MQTT-01,1.5
2026-04-16 18:28:16,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.8847,0.99,13.39,normal,92.9,94.9,128,GW-MQTT-01,1.3
2026-04-16 18:28:28,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.1832,0.49,6.8,normal,93.1,98.8,256,GW-MQTT-01,0.9
2026-04-16 18:28:11,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.8004,0.1,1.45,normal,95.7,97.4,256,GW-Modbus-03,0.9
2026-04-16 18:28:11,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,52.4083,7.83,105.17,normal,95.8,96.5,512,GW-MQTT-01,0.8
2026-04-16 18:28:44,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,87.8267,10.44,142.26,normal,96.3,96.8,5000,GW-Modbus-03,1.6
2026-04-16 18:28:37,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,50.517,7.31,98.66,normal,91.2,97.9,256,GW-Modbus-03,0.9
2026-04-16 18:28:47,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,132.1423,20.88,279.93,normal,92.2,100.0,5000,GW-MQTT-01,1.6
2026-04-16 18:28:47,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,94.7752,14.79,197.66,normal,93.8,101.3,1000,GW-OPCUA-02,1.5
2026-04-16 18:28:14,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,7.8653,1.13,15.23,normal,93.3,94.8,128,GW-MQTT-01,1.1
2026-04-16 18:28:43,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.8285,0.55,7.62,normal,94.2,97.1,1000,GW-Modbus-03,1.7
2026-04-16 18:28:22,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.7268,0.12,1.63,normal,95.5,93.0,1000,GW-MQTT-01,0.3
2026-04-16 18:28:09,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,57.442,8.78,117.86,normal,96.0,94.4,2000,GW-OPCUA-02,1.3
2026-04-16 18:28:05,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,94.7968,11.7,159.43,normal,96.3,97.8,5000,GW-OPCUA-02,0.9
2026-04-16 18:28:28,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,54.5724,8.19,110.57,normal,91.3,98.4,512,GW-OPCUA-02,1.2
2026-04-16 18:28:30,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,152.6591,23.4,313.72,normal,90.5,97.9,1000,GW-Modbus-03,1.7
2026-04-16 18:28:01,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,113.9866,16.57,221.51,normal,93.0,96.9,512,GW-OPCUA-02,1.8
2026-04-16 18:28:04,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.9469,1.27,17.07,normal,90.6,96.6,128,GW-OPCUA-02,1.2
2026-04-16 19:55:08,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.9763,0.25,3.52,normal,91.2,98.7,2000,GW-MQTT-01,1.0
2026-04-16 19:55:35,P-204,Pompe centrifuge HP,P-204-SEN-02,accelerometre,accelerometre,g,0.4765,0.05,0.75,normal,92.6,99.9,128,GW-OPCUA-02,1.1
2026-04-16 19:55:39,P-204,Pompe centrifuge HP,P-204-SEN-03,thermique,thermique,°C,27.3073,4.05,54.4,normal,94.5,93.0,1000,GW-MQTT-01,1.1
2026-04-16 19:55:01,P-204,Pompe centrifuge HP,P-204-SEN-04,sonde_proximite,sonde_proximite,microns,52.7272,5.4,73.61,normal,91.8,98.0,256,GW-Modbus-03,0.9
2026-04-16 19:55:08,P-204,Pompe centrifuge HP,P-204-SEN-05,ultrason,ultrason,dB,30.2892,3.78,51.04,normal,94.4,99.6,128,GW-Modbus-03,1.2
2026-04-16 19:55:19,P-204,Pompe centrifuge HP,P-204-SEN-06,courant,courant,A,76.0024,10.8,144.8,normal,94.3,98.8,2000,GW-Modbus-03,0.7
2026-04-16 19:55:55,P-204,Pompe centrifuge HP,P-204-SEN-07,debit,debit,m3/h,50.3213,7.65,102.24,normal,95.3,95.0,128,GW-Modbus-03,1.5
2026-04-16 19:55:13,P-204,Pompe centrifuge HP,P-204-SEN-08,pression,pression,bar,4.5331,0.58,7.88,normal,94.1,98.2,5000,GW-Modbus-03,0.9
2026-04-16 19:55:14,C-118,Compresseur à vis,C-118-SEN-01,accelerometre,accelerometre,mm/s,2.5247,0.31,4.34,normal,90.7,96.5,128,GW-MQTT-01,1.6
2026-04-16 19:55:12,C-118,Compresseur à vis,C-118-SEN-02,accelerometre,accelerometre,g,0.4814,0.07,0.93,normal,94.7,97.3,256,GW-MQTT-01,0.8
2026-04-16 19:55:53,C-118,Compresseur à vis,C-118-SEN-03,thermique,thermique,°C,37.4976,4.99,67.1,normal,94.2,99.4,128,GW-Modbus-03,1.4
2026-04-16 19:55:35,C-118,Compresseur à vis,C-118-SEN-04,sonde_proximite,sonde_proximite,microns,49.0273,6.66,90.78,normal,93.1,97.9,256,GW-MQTT-01,1.4
2026-04-16 19:55:25,C-118,Compresseur à vis,C-118-SEN-05,ultrason,ultrason,dB,30.321,4.66,62.95,normal,95.2,99.6,2000,GW-OPCUA-02,1.9
2026-04-16 19:55:15,C-118,Compresseur à vis,C-118-SEN-06,courant,courant,A,87.4318,13.32,178.59,normal,90.6,97.2,256,GW-OPCUA-02,0.9
2026-04-16 19:55:54,C-118,Compresseur à vis,C-118-SEN-07,debit,debit,m3/h,66.6616,9.43,126.1,normal,90.6,94.7,5000,GW-OPCUA-02,1.0
2026-04-16 19:55:34,C-118,Compresseur à vis,C-118-SEN-08,pression,pression,bar,4.6616,0.72,9.72,normal,92.1,95.9,2000,GW-MQTT-01,1.1
2026-04-16 19:55:01,V-302,Ventilateur tirage,V-302-SEN-01,accelerometre,accelerometre,mm/s,2.4256,0.37,5.16,normal,95.1,96.7,2000,GW-Modbus-03,1.2
2026-04-16 19:55:40,V-302,Ventilateur tirage,V-302-SEN-02,accelerometre,accelerometre,g,0.6132,0.08,1.1,normal,95.5,93.2,2000,GW-MQTT-01,-0.3
2026-04-16 19:55:59,V-302,Ventilateur tirage,V-302-SEN-03,thermique,thermique,°C,37.7104,5.94,79.79,normal,94.6,93.9,128,GW-Modbus-03,1.2
2026-04-16 19:55:48,V-302,Ventilateur tirage,V-302-SEN-04,sonde_proximite,sonde_proximite,microns,59.0093,7.92,107.96,normal,96.5,101.6,1000,GW-OPCUA-02,1.0
2026-04-16 19:55:26,V-302,Ventilateur tirage,V-302-SEN-05,ultrason,ultrason,dB,33.5515,5.54,74.86,normal,93.6,98.8,256,GW-Modbus-03,1.8
2026-04-16 19:55:43,V-302,Ventilateur tirage,V-302-SEN-06,courant,courant,A,106.5065,15.84,212.38,normal,92.4,95.9,256,GW-MQTT-01,1.7
2026-04-16 19:55:48,V-302,Ventilateur tirage,V-302-SEN-07,debit,debit,m3/h,74.224,11.22,149.95,normal,96.4,95.4,2000,GW-MQTT-01,0.7
2026-04-16 19:55:41,V-302,Ventilateur tirage,V-302-SEN-08,pression,pression,bar,6.3152,0.86,11.56,normal,96.6,97.9,512,GW-Modbus-03,1.0
2026-04-16 19:55:47,M-019,Moteur électrique 400kW,M-019-SEN-01,accelerometre,accelerometre,mm/s,3.2865,0.43,5.99,normal,91.5,96.6,256,GW-MQTT-01,0.9
2026-04-16 19:55:43,M-019,Moteur électrique 400kW,M-019-SEN-02,accelerometre,accelerometre,g,0.6567,0.09,1.28,normal,91.6,95.8,512,GW-OPCUA-02,1.2
2026-04-16 19:55:26,M-019,Moteur électrique 400kW,M-019-SEN-03,thermique,thermique,°C,48.4476,6.88,92.48,normal,92.3,97.7,1000,GW-Modbus-03,1.2
2026-04-16 19:55:18,M-019,Moteur électrique 400kW,M-019-SEN-04,sonde_proximite,sonde_proximite,microns,62.9688,9.18,125.13,normal,91.6,98.2,128,GW-OPCUA-02,1.3
2026-04-16 19:55:14,M-019,Moteur électrique 400kW,M-019-SEN-05,ultrason,ultrason,dB,40.7074,6.43,86.77,normal,91.8,95.4,128,GW-OPCUA-02,1.2
2026-04-16 19:55:45,M-019,Moteur électrique 400kW,M-019-SEN-06,courant,courant,A,127.8692,18.36,246.17,normal,93.6,96.7,1000,GW-MQTT-01,1.5
2026-04-16 19:55:59,M-019,Moteur électrique 400kW,M-019-SEN-07,debit,debit,m3/h,82.8346,13.01,173.81,normal,93.6,98.0,2000,GW-MQTT-01,0.7
2026-04-16 19:55:27,M-019,Moteur électrique 400kW,M-019-SEN-08,pression,pression,bar,6.9615,0.99,13.4,normal,96.2,96.9,5000,GW-MQTT-01,1.5
2026-04-16 19:55:09,R-077,Réducteur convoyeur,R-077-SEN-01,accelerometre,accelerometre,mm/s,3.1839,0.49,6.81,normal,95.2,99.7,5000,GW-OPCUA-02,0.9
2026-04-16 19:55:50,R-077,Réducteur convoyeur,R-077-SEN-02,accelerometre,accelerometre,g,0.7041,0.1,1.45,normal,96.3,96.0,1000,GW-MQTT-01,1.5
2026-04-16 19:55:32,R-077,Réducteur convoyeur,R-077-SEN-03,thermique,thermique,°C,49.164,7.83,105.18,normal,91.5,96.7,5000,GW-MQTT-01,1.8
2026-04-16 19:55:10,R-077,Réducteur convoyeur,R-077-SEN-04,sonde_proximite,sonde_proximite,microns,64.6204,10.44,142.31,normal,95.7,96.5,1000,GW-Modbus-03,1.6
2026-04-16 19:55:55,R-077,Réducteur convoyeur,R-077-SEN-05,ultrason,ultrason,dB,47.0203,7.31,98.68,normal,95.2,96.3,512,GW-MQTT-01,1.6
2026-04-16 19:55:12,R-077,Réducteur convoyeur,R-077-SEN-06,courant,courant,A,132.7563,20.88,279.95,normal,90.3,99.8,5000,GW-MQTT-01,1.0
2026-04-16 19:55:30,R-077,Réducteur convoyeur,R-077-SEN-07,debit,debit,m3/h,99.4152,14.79,197.67,normal,92.2,97.6,5000,GW-OPCUA-02,0.4
2026-04-16 19:55:30,R-077,Réducteur convoyeur,R-077-SEN-08,pression,pression,bar,8.2442,1.13,15.24,normal,93.4,95.8,5000,GW-OPCUA-02,0.9
2026-04-16 19:55:47,P-311,Pompe centrifuge BP,P-311-SEN-01,accelerometre,accelerometre,mm/s,3.1131,0.55,7.63,normal,90.2,97.2,256,GW-OPCUA-02,1.2
2026-04-16 19:55:16,P-311,Pompe centrifuge BP,P-311-SEN-02,accelerometre,accelerometre,g,0.8582,0.12,1.63,normal,95.6,96.5,512,GW-MQTT-01,-0.0
2026-04-16 19:55:11,P-311,Pompe centrifuge BP,P-311-SEN-03,thermique,thermique,°C,59.2122,8.78,117.87,normal,92.4,100.9,512,GW-Modbus-03,1.5
2026-04-16 19:55:34,P-311,Pompe centrifuge BP,P-311-SEN-04,sonde_proximite,sonde_proximite,microns,77.8018,11.7,159.48,normal,91.2,98.3,5000,GW-Modbus-03,1.0
2026-04-16 19:55:18,P-311,Pompe centrifuge BP,P-311-SEN-05,ultrason,ultrason,dB,49.2453,8.19,110.59,normal,91.8,98.0,512,GW-Modbus-03,1.0
2026-04-16 19:55:39,P-311,Pompe centrifuge BP,P-311-SEN-06,courant,courant,A,155.4145,23.4,313.74,normal,96.1,97.3,128,GW-MQTT-01,1.7
2026-04-16 19:55:59,P-311,Pompe centrifuge BP,P-311-SEN-07,debit,debit,m3/h,112.7248,16.57,221.52,normal,90.4,93.4,512,GW-Modbus-03,1.1
2026-04-16 19:55:57,P-311,Pompe centrifuge BP,P-311-SEN-08,pression,pression,bar,8.6224,1.27,17.07,normal,90.5,100.4,128,GW-Modbus-03,0.7
2026-04-16 20:14:55,P-204,Pompe centrifuge HP,P-204-SEN-01,accelerometre,accelerometre,mm/s,1.7839,0.25,3.52,normal,94.4,95.5,128,GW-MQTT-01,1.0
