timestamp,machine_id,machine_nom,machine_type,v_rms_mm_s,a_rms_g,a_peak_g,deplacement_pp_microns,vitesse_rotation_rpm,temperature_c,zone_iso_calculee,statut_alarme,crest_factor,facteur_k,facteur_fd,kurtosis,bpfo_freq_hz,bpfi_freq_hz,bsf_freq_hz,ftf_freq_hz,bpfo_amplitude,bpfi_amplitude,bsf_amplitude,puissance_kw,cout_horaire_arret_eur,bearing_ref
2026-04-25 03:00:00,R-077,Réducteur convoyeur,reducteur,1.073,1.485,4.601,902.7,718,42.5,A,normal,2.66,1.9,2.23,4.06,52.89,66.77,35.3,5.29,0.14975,0.08991,0.04838,55,950,SKF 2312
2026-04-25 03:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.09,19.574,58.553,11488.1,2958,66.3,D,danger,5.25,38.82,2.05,4.38,175.01,268.69,116.35,19.47,0.14944,0.06075,0.05735,180,3100,SKF 6312
2026-04-25 04:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.859,3.528,10.607,2081.1,2983,50.2,A,normal,3.16,3.92,1.57,4.09,177.49,269.96,118.33,19.74,0.16414,0.07696,0.05453,250,4200,SKF 6314
2026-04-25 04:00:00,C-118,Compresseur à vis,compresseur,2.633,4.782,15.559,3052.7,1485,59.5,B,normal,3.6,6.31,2.31,2.36,97.02,150.48,63.36,9.7,0.1272,0.08221,0.05551,500,6800,SKF 7314
2026-04-25 04:00:00,V-302,Ventilateur tirage,ventilateur,1.345,2.619,7.702,1511.1,970,44.4,A,normal,3.02,2.71,2.42,3.42,67.58,94.09,43.81,6.76,0.13148,0.08603,0.05176,75,1800,SKF 22216
2026-04-25 04:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.66,10.327,29.851,5856.8,1494,63.6,C,alerte,3.74,14.11,1.43,3.78,90.39,133.71,60.26,10.03,0.12609,0.07938,0.05612,400,5500,SKF 6320
2026-04-25 04:00:00,R-077,Réducteur convoyeur,reducteur,0.809,1.108,3.185,624.9,729,43.1,A,normal,3.82,2.06,1.55,3.42,53.7,67.8,35.84,5.37,0.13185,0.07644,0.05007,55,950,SKF 2312
2026-04-25 04:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.516,17.632,51.447,10093.9,2960,68.7,D,danger,3.57,22.66,1.96,4.76,175.13,268.87,116.43,19.49,0.12374,0.06957,0.07792,180,3100,SKF 6312
2026-04-25 05:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.247,1.887,5.082,997.1,2984,46.5,A,normal,3.38,2.81,1.99,3.27,177.55,270.05,118.37,19.74,0.13857,0.09819,0.04629,250,4200,SKF 6314
2026-04-25 05:00:00,C-118,Compresseur à vis,compresseur,1.904,3.418,10.378,2036.2,1490,57.8,A,normal,3.33,4.22,2.16,2.79,97.35,150.99,63.57,9.73,0.11402,0.09557,0.04378,500,6800,SKF 7314
2026-04-25 05:00:00,V-302,Ventilateur tirage,ventilateur,1.187,2.265,7.773,1525.1,986,42.5,A,normal,3.0,2.38,2.1,2.15,68.69,95.64,44.53,6.87,0.13319,0.07365,0.04804,75,1800,SKF 22216
2026-04-25 05:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.938,9.052,25.747,5051.6,1485,64.7,C,alerte,4.02,13.24,2.04,3.66,89.84,132.91,59.89,9.97,0.14569,0.12773,0.05429,400,5500,SKF 6320
2026-04-25 05:00:00,R-077,Réducteur convoyeur,reducteur,0.994,1.74,3.886,762.4,715,44.4,A,normal,2.93,1.94,2.08,3.73,52.67,66.5,35.15,5.27,0.16055,0.08094,0.04721,55,950,SKF 2312
2026-04-25 05:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.15,16.147,47.62,9343.0,2961,66.2,D,danger,3.93,23.96,1.61,4.61,175.19,268.96,116.47,19.49,0.20307,0.12358,0.03476,180,3100,SKF 6312
2026-04-25 06:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.453,2.11,5.21,1022.2,2980,49.3,A,normal,4.2,4.07,2.17,3.53,177.31,269.69,118.21,19.72,0.11436,0.08068,0.05295,250,4200,SKF 6314
2026-04-25 06:00:00,C-118,Compresseur à vis,compresseur,3.604,6.662,20.126,3948.7,1487,61.6,B,normal,3.65,8.78,1.7,4.45,97.15,150.68,63.45,9.72,0.08538,0.10522,0.04176,500,6800,SKF 7314
2026-04-25 06:00:00,V-302,Ventilateur tirage,ventilateur,1.345,1.784,3.684,722.8,986,40.7,A,normal,3.34,3.0,2.01,4.41,68.69,95.64,44.53,6.87,0.15383,0.07974,0.04785,75,1800,SKF 22216
2026-04-25 06:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.29,7.646,22.342,4383.5,1488,62.4,B,normal,3.68,10.54,1.71,3.62,90.02,133.18,60.02,9.99,0.10074,0.10589,0.0525,400,5500,SKF 6320
2026-04-25 06:00:00,R-077,Réducteur convoyeur,reducteur,0.949,1.608,4.912,963.7,727,42.6,A,normal,3.55,2.25,1.81,2.42,53.56,67.61,35.74,5.36,0.13155,0.08932,0.05219,55,950,SKF 2312
2026-04-25 06:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.343,20.284,60.091,11789.9,2953,68.9,D,danger,4.51,34.11,1.72,4.9,174.72,268.23,116.15,19.44,0.06811,0.02694,0.25859,180,3100,SKF 6312
2026-04-25 07:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,2.306,3.715,10.269,2014.8,2981,49.5,B,normal,3.03,4.65,1.75,3.18,177.37,269.78,118.25,19.72,0.17842,0.05468,0.05725,250,4200,SKF 6314
2026-04-25 07:00:00,C-118,Compresseur à vis,compresseur,3.119,5.304,15.513,3043.7,1487,59.9,B,normal,3.44,7.16,2.1,2.95,97.15,150.68,63.45,9.72,0.08424,0.08474,0.04939,500,6800,SKF 7314
2026-04-25 07:00:00,V-302,Ventilateur tirage,ventilateur,1.185,2.089,6.085,1193.9,976,43.4,A,normal,3.94,3.11,1.86,2.87,67.99,94.67,44.08,6.8,0.15093,0.0819,0.04757,75,1800,SKF 22216
2026-04-25 07:00:00,M-019,Moteur électrique 400kW,moteur_electrique,6.157,11.334,33.902,6651.6,1499,67.7,C,alerte,4.19,17.19,1.61,4.54,90.69,134.16,60.46,10.07,0.33973,0.06858,0.05916,400,5500,SKF 6320
2026-04-25 07:00:00,R-077,Réducteur convoyeur,reducteur,0.947,2.18,7.471,1465.8,721,44.8,A,normal,3.35,2.12,1.55,3.39,53.11,67.05,35.45,5.31,0.14824,0.09145,0.04952,55,950,SKF 2312
2026-04-25 07:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.173,16.418,47.977,9413.1,2953,65.4,D,danger,4.54,27.77,1.6,4.86,174.72,268.23,116.15,19.44,0.05535,0.03838,0.03275,180,3100,SKF 6312
2026-04-25 08:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.428,2.621,8.531,1673.8,2981,47.9,A,normal,2.77,2.64,1.43,3.61,177.37,269.78,118.25,19.72,0.13483,0.08467,0.05025,250,4200,SKF 6314
2026-04-25 08:00:00,C-118,Compresseur à vis,compresseur,3.195,5.475,16.517,3240.6,1484,60.3,B,normal,4.01,8.55,1.74,4.42,96.95,150.38,63.32,9.7,0.14669,0.08098,0.05273,500,6800,SKF 7314
2026-04-25 08:00:00,V-302,Ventilateur tirage,ventilateur,1.054,1.986,5.271,1034.2,977,43.6,A,normal,3.28,2.3,1.98,2.76,68.06,94.77,44.13,6.81,0.1105,0.08847,0.05023,75,1800,SKF 22216
2026-04-25 08:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.91,10.598,31.617,6203.3,1484,66.3,C,alerte,3.35,13.2,1.19,3.54,89.78,132.82,59.85,9.97,0.17231,0.13972,0.06602,400,5500,SKF 6320
2026-04-25 08:00:00,R-077,Réducteur convoyeur,reducteur,1.221,2.437,6.808,1335.7,722,41.9,A,normal,3.06,2.49,2.4,2.78,53.19,67.15,35.5,5.32,0.13585,0.09177,0.0496,55,950,SKF 2312
2026-04-25 08:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.937,14.882,45.418,8911.0,2956,64.6,D,danger,4.43,23.45,1.44,3.55,174.9,268.5,116.27,19.46,0.18784,0.12132,0.03074,180,3100,SKF 6312
2026-04-25 09:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,2.189,3.598,10.694,2098.2,2974,48.1,A,normal,4.03,5.89,1.99,3.3,176.95,269.15,117.97,19.68,0.13401,0.07568,0.04527,250,4200,SKF 6314
2026-04-25 09:00:00,C-118,Compresseur à vis,compresseur,3.134,5.853,18.837,3695.8,1479,61.2,B,normal,3.52,7.35,1.57,3.8,96.63,149.87,63.1,9.66,0.11086,0.07553,0.03631,500,6800,SKF 7314
2026-04-25 09:00:00,V-302,Ventilateur tirage,ventilateur,1.096,2.317,7.34,1440.1,977,46.8,A,normal,3.01,2.2,1.53,1.96,68.06,94.77,44.13,6.81,0.11713,0.07063,0.04621,75,1800,SKF 22216
2026-04-25 09:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.414,7.845,23.167,4545.4,1497,58.9,B,normal,3.2,9.42,2.03,4.22,90.57,133.98,60.38,10.05,0.31952,0.05831,0.03994,400,5500,SKF 6320
2026-04-25 09:00:00,R-077,Réducteur convoyeur,reducteur,1.487,2.79,8.276,1623.8,712,42.1,A,normal,3.34,3.31,1.64,3.27,52.45,66.22,35.01,5.25,0.13947,0.09069,0.04713,55,950,SKF 2312
2026-04-25 09:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,7.534,13.361,39.198,7690.6,2957,63.9,D,danger,4.44,22.32,1.41,4.34,174.96,268.59,116.31,19.47,0.078,0.05557,0.04386,180,3100,SKF 6312
2026-04-25 10:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.995,3.711,12.523,2457.0,2985,52.3,A,normal,3.38,4.49,2.19,2.96,177.61,270.14,118.41,19.75,0.142,0.07055,0.05083,250,4200,SKF 6314
2026-04-25 10:00:00,C-118,Compresseur à vis,compresseur,3.49,5.752,17.57,3447.2,1480,59.8,B,normal,3.83,8.91,2.1,2.63,96.69,149.97,63.15,9.67,0.1556,0.09552,0.04941,500,6800,SKF 7314
2026-04-25 10:00:00,V-302,Ventilateur tirage,ventilateur,1.159,1.999,6.833,1340.6,979,46.4,A,normal,3.54,2.73,1.91,3.11,68.2,94.96,44.22,6.82,0.1271,0.07475,0.05002,75,1800,SKF 22216
2026-04-25 10:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.466,10.115,30.206,5926.4,1490,62.9,C,alerte,4.15,15.11,1.87,4.03,90.14,133.35,60.1,10.01,0.11571,0.08586,0.04718,400,5500,SKF 6320
2026-04-25 10:00:00,R-077,Réducteur convoyeur,reducteur,0.936,1.14,3.814,748.3,724,41.5,A,normal,3.34,2.09,1.72,3.46,53.33,67.33,35.6,5.33,0.13484,0.08737,0.05485,55,950,SKF 2312
2026-04-25 10:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.513,21.125,63.284,12416.3,2955,70.1,D,danger,5.48,42.07,1.63,4.22,174.84,268.41,116.23,19.45,1.15183,0.04928,0.04564,180,3100,SKF 6312
2026-04-25 11:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,2.134,4.019,12.095,2373.0,2983,50.3,A,normal,2.86,4.06,2.01,4.47,177.49,269.96,118.33,19.74,0.20068,0.11909,0.05244,250,4200,SKF 6314
2026-04-25 11:00:00,C-118,Compresseur à vis,compresseur,3.662,6.593,19.988,3921.6,1490,64.4,B,normal,3.84,9.37,2.01,3.63,97.35,150.99,63.57,9.73,0.14242,0.12349,0.04758,500,6800,SKF 7314
2026-04-25 11:00:00,V-302,Ventilateur tirage,ventilateur,1.354,2.013,4.478,878.6,977,42.7,A,normal,2.7,2.44,1.78,3.82,68.06,94.77,44.13,6.81,0.13798,0.07459,0.0556,75,1800,SKF 22216
2026-04-25 11:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.978,10.557,30.732,6029.6,1485,63.0,C,alerte,4.36,17.37,2.03,3.84,89.84,132.91,59.89,9.97,0.34829,0.07366,0.05079,400,5500,SKF 6320
2026-04-25 11:00:00,R-077,Réducteur convoyeur,reducteur,0.629,1.004,3.317,650.8,720,41.1,A,normal,2.81,1.18,1.99,2.58,53.04,66.96,35.4,5.3,0.13841,0.08235,0.04967,55,950,SKF 2312
2026-04-25 11:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,12.506,22.34,68.161,13373.2,2959,74.9,D,danger,4.14,34.52,1.65,4.89,175.07,268.78,116.39,19.48,0.39575,0.04314,0.02916,180,3100,SKF 6312
2026-04-25 12:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,2.104,3.319,10.928,2144.1,2979,51.0,A,normal,3.83,5.38,1.89,3.45,177.25,269.6,118.17,19.71,0.11752,0.09614,0.05728,250,4200,SKF 6314
2026-04-25 12:00:00,C-118,Compresseur à vis,compresseur,2.897,5.584,15.32,3005.8,1484,59.2,B,normal,3.52,6.79,2.14,4.1,96.95,150.38,63.32,9.7,0.21332,0.07526,0.04819,500,6800,SKF 7314
2026-04-25 12:00:00,V-302,Ventilateur tirage,ventilateur,1.374,2.481,6.775,1329.3,978,42.7,A,normal,3.93,3.6,1.93,3.46,68.13,94.87,44.17,6.81,0.12502,0.0801,0.04291,75,1800,SKF 22216
2026-04-25 12:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.901,10.545,31.666,6212.9,1495,66.1,C,alerte,3.99,15.69,1.34,3.47,90.45,133.8,60.3,10.04,0.13277,0.09435,0.04951,400,5500,SKF 6320
2026-04-25 12:00:00,R-077,Réducteur convoyeur,reducteur,1.525,2.624,7.682,1507.2,721,45.1,A,normal,3.82,3.89,2.28,3.9,53.11,67.05,35.45,5.31,0.10833,0.07384,0.05301,55,950,SKF 2312
2026-04-25 12:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,10.022,18.375,57.616,11304.3,2956,68.5,D,danger,4.29,28.68,1.36,4.87,174.9,268.5,116.27,19.46,0.17616,0.06595,0.05149,180,3100,SKF 6312
2026-04-25 13:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.717,3.287,10.038,1969.5,2981,50.4,A,normal,2.73,3.12,1.72,2.79,177.37,269.78,118.25,19.72,0.11912,0.07413,0.04753,250,4200,SKF 6314
2026-04-25 13:00:00,C-118,Compresseur à vis,compresseur,3.075,5.217,13.57,2662.4,1473,62.3,B,normal,3.23,6.62,1.95,4.41,96.24,149.26,62.85,9.62,0.1367,0.07242,0.05207,500,6800,SKF 7314
2026-04-25 13:00:00,V-302,Ventilateur tirage,ventilateur,1.316,1.951,6.306,1237.2,981,44.2,A,normal,3.36,2.95,1.96,3.32,68.34,95.16,44.31,6.83,0.14964,0.07587,0.04803,75,1800,SKF 22216
2026-04-25 13:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.78,10.541,31.403,6161.3,1494,64.2,C,alerte,3.82,14.73,2.48,3.8,90.39,133.71,60.26,10.03,0.18895,0.07648,0.05098,400,5500,SKF 6320
2026-04-25 13:00:00,R-077,Réducteur convoyeur,reducteur,1.306,2.38,7.263,1425.0,714,44.7,A,normal,2.96,2.57,1.54,2.51,52.6,66.4,35.11,5.26,0.13182,0.08004,0.05134,55,950,SKF 2312
2026-04-25 13:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,10.281,18.645,56.123,11011.3,2962,68.1,D,danger,4.14,28.4,1.72,4.1,175.25,269.05,116.51,19.5,0.14998,0.11839,0.04674,180,3100,SKF 6312
2026-04-25 14:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.763,2.973,10.142,1989.9,2989,50.3,A,normal,3.64,4.28,1.83,2.3,177.85,270.5,118.56,19.78,0.15221,0.09576,0.04554,250,4200,SKF 6314
2026-04-25 14:00:00,C-118,Compresseur à vis,compresseur,3.341,6.704,20.497,4021.5,1484,61.4,B,normal,3.0,6.68,1.6,2.31,96.95,150.38,63.32,9.7,0.19455,0.15147,0.04497,500,6800,SKF 7314
2026-04-25 14:00:00,V-302,Ventilateur tirage,ventilateur,0.721,0.993,1.668,327.3,979,40.2,A,normal,3.03,1.45,2.57,2.78,68.2,94.96,44.22,6.82,0.13133,0.08221,0.05039,75,1800,SKF 22216
2026-04-25 14:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.981,11.006,33.649,6601.9,1497,64.5,C,alerte,3.42,13.63,1.94,4.61,90.57,133.98,60.38,10.05,0.0748,0.13932,0.02805,400,5500,SKF 6320
2026-04-25 14:00:00,R-077,Réducteur convoyeur,reducteur,0.957,1.742,5.498,1078.7,722,42.3,A,normal,3.58,2.29,1.67,2.62,53.19,67.15,35.5,5.32,0.12693,0.07735,0.05201,55,950,SKF 2312
2026-04-25 14:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.58,16.694,49.973,9804.7,2967,68.4,D,danger,3.56,22.73,1.47,5.27,175.55,269.5,116.7,19.53,0.13992,0.16139,0.03274,180,3100,SKF 6312
2026-04-25 15:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.799,3.425,8.866,1739.5,2979,44.5,A,normal,4.1,4.91,2.04,2.14,177.25,269.6,118.17,19.71,0.15206,0.07719,0.05098,250,4200,SKF 6314
2026-04-25 15:00:00,C-118,Compresseur à vis,compresseur,2.225,4.461,13.563,2661.1,1485,58.8,A,normal,3.07,4.55,1.74,3.36,97.02,150.48,63.36,9.7,0.12414,0.06996,0.0482,500,6800,SKF 7314
2026-04-25 15:00:00,V-302,Ventilateur tirage,ventilateur,1.227,2.476,6.552,1285.5,969,43.8,A,normal,3.63,2.97,1.6,3.66,67.51,93.99,43.77,6.75,0.14297,0.0824,0.04841,75,1800,SKF 22216
2026-04-25 15:00:00,M-019,Moteur électrique 400kW,moteur_electrique,6.407,11.612,36.636,7188.0,1488,66.2,C,alerte,3.54,15.12,1.89,3.86,90.02,133.18,60.02,9.99,0.20215,0.05438,0.05281,400,5500,SKF 6320
2026-04-25 15:00:00,R-077,Réducteur convoyeur,reducteur,1.246,2.238,6.332,1242.3,721,43.7,A,normal,3.67,3.05,1.59,3.14,53.11,67.05,35.45,5.31,0.1426,0.08948,0.05233,55,950,SKF 2312
2026-04-25 15:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,8.612,15.718,46.797,9181.6,2961,64.0,D,danger,3.85,22.12,1.68,3.86,175.19,268.96,116.47,19.49,0.19435,0.14811,0.09926,180,3100,SKF 6312
2026-04-25 16:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.603,2.605,9.178,1800.7,2979,47.0,A,normal,3.41,3.65,1.54,2.56,177.25,269.6,118.17,19.71,0.15008,0.06961,0.04892,250,4200,SKF 6314
2026-04-25 16:00:00,C-118,Compresseur à vis,compresseur,3.189,5.549,17.204,3375.4,1487,59.3,B,normal,3.27,6.96,1.69,3.47,97.15,150.68,63.45,9.72,0.09399,0.0691,0.03588,500,6800,SKF 7314
2026-04-25 16:00:00,V-302,Ventilateur tirage,ventilateur,1.018,1.736,5.795,1137.0,970,42.3,A,normal,2.74,1.86,1.38,3.07,67.58,94.09,43.81,6.76,0.14033,0.08157,0.05261,75,1800,SKF 22216
2026-04-25 16:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.53,9.287,26.407,5181.1,1491,64.6,C,alerte,3.51,12.95,1.92,4.73,90.21,133.44,60.14,10.01,0.14227,0.07978,0.06248,400,5500,SKF 6320
2026-04-25 16:00:00,R-077,Réducteur convoyeur,reducteur,0.67,1.376,3.951,775.2,717,39.1,A,normal,2.77,1.24,1.55,3.49,52.82,66.68,35.25,5.28,0.13461,0.08361,0.05016,55,950,SKF 2312
2026-04-25 16:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.022,16.124,47.596,9338.3,2961,64.5,D,danger,4.79,28.83,1.69,4.2,175.19,268.96,116.47,19.49,0.07153,0.17641,0.0852,180,3100,SKF 6312
2026-04-25 17:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.955,3.884,12.152,2384.2,2991,50.5,A,normal,3.43,4.48,1.67,2.48,177.96,270.69,118.64,19.79,0.12871,0.06436,0.04645,250,4200,SKF 6314
2026-04-25 17:00:00,C-118,Compresseur à vis,compresseur,3.233,5.567,16.92,3319.7,1481,63.7,B,normal,3.6,7.75,1.89,3.68,96.76,150.07,63.19,9.68,0.16832,0.08845,0.06678,500,6800,SKF 7314
2026-04-25 17:00:00,V-302,Ventilateur tirage,ventilateur,1.023,1.985,7.637,1498.4,987,44.2,A,normal,3.65,2.49,1.27,2.74,68.76,95.74,44.58,6.88,0.13482,0.07892,0.04497,75,1800,SKF 22216
2026-04-25 17:00:00,M-019,Moteur électrique 400kW,moteur_electrique,6.181,10.822,30.997,6081.6,1485,64.9,C,alerte,3.71,15.29,2.0,4.6,89.84,132.91,59.89,9.97,0.11368,0.06511,0.06081,400,5500,SKF 6320
2026-04-25 17:00:00,R-077,Réducteur convoyeur,reducteur,1.147,2.228,7.246,1421.7,727,44.2,A,normal,3.6,2.75,1.84,3.1,53.56,67.61,35.74,5.36,0.12971,0.08585,0.04933,55,950,SKF 2312
2026-04-25 17:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.183,20.364,60.965,11961.3,2969,70.3,D,danger,4.55,33.94,2.01,4.72,175.67,269.68,116.78,19.55,0.15373,0.09297,0.03118,180,3100,SKF 6312
2026-04-25 18:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.981,3.285,9.136,1792.5,2985,48.7,A,normal,3.75,4.95,1.98,3.68,177.61,270.14,118.41,19.75,0.14252,0.0567,0.05364,250,4200,SKF 6314
2026-04-25 18:00:00,C-118,Compresseur à vis,compresseur,3.399,6.499,19.541,3833.9,1488,62.3,B,normal,3.48,7.88,1.58,3.05,97.22,150.78,63.49,9.72,0.16561,0.09841,0.05062,500,6800,SKF 7314
2026-04-25 18:00:00,V-302,Ventilateur tirage,ventilateur,1.413,2.335,7.597,1490.5,981,43.4,A,normal,2.99,2.82,1.58,3.34,68.34,95.16,44.31,6.83,0.12624,0.07385,0.05289,75,1800,SKF 22216
2026-04-25 18:00:00,M-019,Moteur électrique 400kW,moteur_electrique,4.892,8.153,24.306,4768.8,1491,60.3,C,alerte,3.34,10.88,1.84,3.39,90.21,133.44,60.14,10.01,0.14793,0.07475,0.02992,400,5500,SKF 6320
2026-04-25 18:00:00,R-077,Réducteur convoyeur,reducteur,1.221,2.379,5.715,1121.3,720,44.2,A,normal,3.74,3.04,1.74,3.83,53.04,66.96,35.4,5.3,0.12978,0.08251,0.05077,55,950,SKF 2312
2026-04-25 18:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,8.675,15.648,46.567,9136.4,2951,63.8,D,danger,4.32,24.99,1.61,2.74,174.6,268.05,116.07,19.43,0.25002,0.05683,0.05642,180,3100,SKF 6312
2026-04-25 19:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.876,3.433,9.227,1810.3,2982,49.0,A,normal,3.86,4.82,1.72,1.69,177.43,269.87,118.29,19.73,0.11608,0.0726,0.05711,250,4200,SKF 6314
2026-04-25 19:00:00,C-118,Compresseur à vis,compresseur,3.125,5.912,17.677,3468.2,1481,61.1,B,normal,3.77,7.84,2.32,3.12,96.76,150.07,63.19,9.68,0.1393,0.08502,0.04147,500,6800,SKF 7314
2026-04-25 19:00:00,V-302,Ventilateur tirage,ventilateur,1.566,2.682,8.229,1614.5,989,45.5,A,normal,3.85,4.02,1.51,3.49,68.9,95.93,44.67,6.89,0.13613,0.0735,0.05232,75,1800,SKF 22216
2026-04-25 19:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.236,9.431,27.148,5326.4,1489,63.9,C,alerte,3.62,12.63,1.75,3.01,90.08,133.27,60.06,10.0,0.11923,0.04725,0.03758,400,5500,SKF 6320
2026-04-25 19:00:00,R-077,Réducteur convoyeur,reducteur,1.093,2.373,6.784,1331.0,724,41.4,A,normal,3.3,2.41,1.75,3.64,53.33,67.33,35.6,5.33,0.12698,0.07912,0.04939,55,950,SKF 2312
2026-04-25 19:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,9.78,18.094,54.675,10727.2,2946,67.6,D,danger,5.01,32.69,1.92,4.8,174.31,267.6,115.88,19.39,0.14071,0.3457,0.17349,180,3100,SKF 6312
2026-04-25 20:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.821,3.423,8.264,1621.4,2971,49.3,A,normal,3.44,4.17,1.64,2.51,176.77,268.88,117.85,19.66,0.16629,0.08706,0.04409,250,4200,SKF 6314
2026-04-25 20:00:00,C-118,Compresseur à vis,compresseur,2.968,5.17,15.302,3002.3,1477,61.1,B,normal,3.75,7.41,1.62,3.88,96.5,149.67,63.02,9.65,0.11994,0.10631,0.0487,500,6800,SKF 7314
2026-04-25 20:00:00,V-302,Ventilateur tirage,ventilateur,1.304,2.276,6.727,1319.8,976,43.6,A,normal,3.88,3.37,2.08,2.44,67.99,94.67,44.08,6.8,0.11976,0.08736,0.0464,75,1800,SKF 22216
2026-04-25 20:00:00,M-019,Moteur électrique 400kW,moteur_electrique,5.467,9.495,26.826,5263.3,1483,63.9,C,alerte,3.3,12.01,2.05,2.72,89.72,132.73,59.81,9.96,0.17088,0.17506,0.04084,400,5500,SKF 6320
2026-04-25 20:00:00,R-077,Réducteur convoyeur,reducteur,1.249,1.882,6.548,1284.7,722,42.0,A,normal,2.25,1.87,1.54,3.4,53.19,67.15,35.5,5.32,0.1451,0.08855,0.04362,55,950,SKF 2312
2026-04-25 20:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,10.252,18.327,56.171,11020.8,2960,70.4,D,danger,4.57,31.24,1.56,4.01,175.13,268.87,116.43,19.49,0.65894,0.07037,0.05264,180,3100,SKF 6312
2026-04-25 21:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,2.097,3.899,12.284,2410.1,2974,50.9,A,normal,3.42,4.78,2.57,3.36,176.95,269.15,117.97,19.68,0.1631,0.09286,0.05539,250,4200,SKF 6314
2026-04-25 21:00:00,C-118,Compresseur à vis,compresseur,3.585,7.054,22.242,4363.9,1481,59.2,B,normal,3.82,9.13,2.54,5.21,96.76,150.07,63.19,9.68,0.10289,0.05914,0.05162,500,6800,SKF 7314
2026-04-25 21:00:00,V-302,Ventilateur tirage,ventilateur,1.158,1.958,4.857,952.9,975,45.5,A,normal,3.51,2.71,1.79,3.45,67.92,94.58,44.04,6.79,0.15469,0.07194,0.05225,75,1800,SKF 22216
2026-04-25 21:00:00,M-019,Moteur électrique 400kW,moteur_electrique,6.294,11.841,35.383,6942.1,1490,65.4,C,alerte,3.57,14.96,2.04,3.71,90.14,133.35,60.1,10.01,0.03951,0.03776,0.05406,400,5500,SKF 6320
2026-04-25 21:00:00,R-077,Réducteur convoyeur,reducteur,1.689,3.356,10.065,1974.8,719,44.0,A,normal,2.88,3.25,1.78,2.93,52.97,66.87,35.35,5.3,0.13667,0.06879,0.05419,55,950,SKF 2312
2026-04-25 21:00:00,P-311,Pompe centrifuge BP,pompe_centrifuge,11.54,20.286,59.653,11703.9,2960,70.8,D,danger,3.76,28.96,1.88,4.29,175.13,268.87,116.43,19.49,0.25329,0.05544,0.07715,180,3100,SKF 6312
2026-04-25 22:00:00,P-204,Pompe centrifuge HP,pompe_centrifuge,1.785,2.908,9.057,1777.0,2986,47.7,A,normal,3.03,3.61,2.12,3.04,177.67,270.23,118.44,19.76,0.13616,0.07671,0.05075,250,4200,SKF 6314
2026-04-25 22:00:00,C-118,Compresseur à vis,compresseur,3.404,6.103,18.899,3708.0,1486,63.9,B,normal,3.14,7.12,1.58,3.52,97.09,150.58,63.4,9.71,0.11872,0.07036,0.07114,500,6800,SKF 7314
